operating_point_label,config_id,method,reduction_ratio_label,context_accuracy,anomaly_rate,D,F,M,structured_distractor_count,component_flip_rate,candidate_subset_size,trials,target_recovery_rate,distractor_capture_rate,hybrid_spurious_rate,unsettled_rate,exact_recovery_rate,exact_recovery_ci_low,exact_recovery_ci_high,per_factor_recovery_rate,false_consensus_rate,false_consensus_ci_low,false_consensus_ci_high,false_consensus_distractor_capture_share,false_consensus_hybrid_spurious_share,unsettled_failure_rate,unsettled_failure_ci_low,unsettled_failure_ci_high,stable_prediction_rate,truth_inclusion_probability,mean_candidate_recall,mean_candidate_precision_proxy,conditional_accuracy_given_all_truth_included,truth_absent_failure_rate,truth_present_failure_rate,mean_iterations_used,median_iterations_used,mean_normalized_margin,mean_normalized_reconstruction_similarity,mean_candidate_evaluations_proxy,mean_element_operations_proxy,mean_anomaly_count,context_prediction_correct_rate,schema_version,similarity_metric,master_seed,python_version,torch_version,torchhd_version,platform,paired_exact_recovery_delta_vs_global,paired_false_consensus_delta_vs_global,paired_target_recovery_delta_vs_global,paired_exact_recovery_regret_vs_oracle_truth_included,paired_candidate_recall_regret_vs_oracle_truth_included,paired_candidate_recall_delta_vs_random_unconditional,paired_exact_recovery_delta_vs_random_unconditional
COLLAPSE_SINGLE,D1024_F4_M10_SD0,predicted_l2_context,quarter,0.9,0.1,1024,4,10,0,0.0,3,64,0.265625,0.0,0.171875,0.5625,0.265625,0.17296238569537764,0.38483106257235195,0.39453125,0.171875,0.0987764126731623,0.2821344149016591,0.0,1.0,0.5625,0.4408599177828787,0.6770618293457267,0.4375,0.265625,0.7265625,0.2421875,1.0,0.734375,0.0,8.640625,12.0,0.6161281118402258,0.26605224609375,103.6875,106176.0,0.421875,0.96875,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.140625,0.109375,0.140625,0.734375,0.2734375,0.37890625,0.265625
COLLAPSE_SINGLE,D1024_F4_M10_SD0,predicted_l2_context,quarter,0.9,0.25,1024,4,10,0,0.0,3,64,0.21875,0.0,0.171875,0.609375,0.21875,0.13502197461349755,0.3343301633077779,0.34765625,0.171875,0.0987764126731623,0.2821344149016591,0.0,1.0,0.609375,0.486916942944024,0.7194461145310355,0.390625,0.21875,0.66015625,0.22005208333333331,1.0,0.78125,0.0,9.109375,12.0,0.6117586526088417,0.220703125,109.3125,111936.0,1.0625,0.96875,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.109375,0.09375,0.109375,0.78125,0.33984375,0.3203125,0.21875
COLLAPSE_SINGLE,D1024_F4_M10_SD0,predicted_l2_context,quarter,1.0,0.0,1024,4,10,0,0.0,3,64,0.40625,0.0,0.109375,0.484375,0.40625,0.2945672443525889,0.528550134954503,0.515625,0.109375,0.054000447526830544,0.20898863291938535,0.0,1.0,0.484375,0.36633348565783896,0.6041860775600096,0.515625,0.40625,0.80078125,0.2669270833333333,1.0,0.59375,0.0,7.609375,8.0,0.6880151162622496,0.40753173828125,91.3125,93504.0,0.0,1.0,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.25,0.0625,0.25,0.59375,0.19921875,0.453125,0.40625
COLLAPSE_SINGLE,D1024_F4_M10_SD0,predicted_l2_context,quarter,1.0,0.1,1024,4,10,0,0.0,3,64,0.265625,0.0,0.171875,0.5625,0.265625,0.17296238569537764,0.38483106257235195,0.3984375,0.171875,0.0987764126731623,0.2821344149016591,0.0,1.0,0.5625,0.4408599177828787,0.6770618293457267,0.4375,0.265625,0.73828125,0.24609375,1.0,0.734375,0.0,8.640625,12.0,0.6126414785394445,0.263916015625,103.6875,106176.0,0.421875,1.0,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.140625,0.109375,0.140625,0.734375,0.26171875,0.390625,0.265625
COLLAPSE_SINGLE,D1024_F4_M10_SD0,predicted_l2_context,quarter,1.0,0.25,1024,4,10,0,0.0,3,64,0.21875,0.0,0.1875,0.59375,0.21875,0.13502197461349755,0.3343301633077779,0.34765625,0.1875,0.11064534880922099,0.2997459155477517,0.0,1.0,0.59375,0.4714498650454971,0.7054327556474111,0.40625,0.21875,0.66796875,0.22265625,1.0,0.78125,0.0,8.984375,12.0,0.6169705737847835,0.220977783203125,107.8125,110400.0,1.0625,1.0,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.109375,0.109375,0.109375,0.78125,0.33203125,0.328125,0.21875
COLLAPSE_SINGLE,D1024_F4_M10_SD0,random_unconditional,half,,0.0,1024,4,10,0,0.0,5,64,0.015625,0.0,0.0625,0.921875,0.015625,0.0027634707504014117,0.08334298900290629,0.07421875,0.0625,0.024570803674792932,0.14997696642496888,0.0,1.0,0.921875,0.8298024712135222,0.9661693219045645,0.078125,0.015625,0.453125,0.090625,1.0,0.984375,0.0,11.484375,12.0,0.32976353709818795,0.0166015625,229.6875,235200.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.140625,0.015625,-0.140625,0.90625,0.546875,0.0,0.0
COLLAPSE_SINGLE,D1024_F4_M10_SD0,random_unconditional,half,,0.1,1024,4,10,0,0.0,5,64,0.015625,0.0,0.046875,0.9375,0.015625,0.0027634707504014117,0.08334298900290629,0.0703125,0.046875,0.016068725432185196,0.12899860788542522,0.0,1.0,0.9375,0.8500230335750312,0.9754291963252071,0.0625,0.015625,0.47265625,0.09453125,1.0,0.984375,0.0,11.609375,12.0,0.34725906990934163,0.01580810546875,232.1875,237760.0,0.421875,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.109375,-0.015625,-0.109375,0.921875,0.52734375,0.0,0.0
COLLAPSE_SINGLE,D1024_F4_M10_SD0,random_unconditional,half,,0.25,1024,4,10,0,0.0,5,64,0.03125,0.0,0.0625,0.90625,0.03125,0.00861195771251659,0.10697493882294247,0.09765625,0.0625,0.024570803674792932,0.14997696642496888,0.0,1.0,0.90625,0.8101690141672233,0.9563223421687121,0.09375,0.03125,0.45703125,0.09140625000000001,1.0,0.96875,0.0,11.328125,12.0,0.335593932075426,0.035858154296875,226.5625,232000.0,1.0625,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.078125,-0.015625,-0.078125,0.921875,0.54296875,0.0,0.0
COLLAPSE_SINGLE,D1024_F4_M10_SD0,random_unconditional,quarter,,0.0,1024,4,10,0,0.0,3,64,0.0,0.0,0.25,0.75,0.0,0.0,0.056626022971156334,0.125,0.25,0.16014791974174092,0.36816509174383727,0.0,1.0,0.75,0.6318349082561628,0.8398520802582591,0.25,0.0,0.34765625,0.11588541666666666,,1.0,0.0,10.734375,12.0,0.555020013358444,-0.0064697265625,128.8125,131904.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.15625,0.203125,-0.15625,1.0,0.65234375,0.0,0.0
COLLAPSE_SINGLE,D1024_F4_M10_SD0,random_unconditional,quarter,,0.1,1024,4,10,0,0.0,3,64,0.0,0.0,0.1875,0.8125,0.0,0.0,0.056626022971156334,0.12890625,0.1875,0.11064534880922099,0.2997459155477517,0.0,1.0,0.8125,0.7002540844522482,0.889354651190779,0.1875,0.0,0.34765625,0.11588541666666666,,1.0,0.0,11.125,12.0,0.5256865574046969,-0.00390625,133.5,136704.0,0.421875,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.125,0.125,-0.125,1.0,0.65234375,0.0,0.0
COLLAPSE_SINGLE,D1024_F4_M10_SD0,random_unconditional,quarter,,0.25,1024,4,10,0,0.0,3,64,0.0,0.0,0.21875,0.78125,0.0,0.0,0.056626022971156334,0.10546875,0.21875,0.13502197461349755,0.3343301633077779,0.0,1.0,0.78125,0.665669836692222,0.8649780253865025,0.21875,0.0,0.33984375,0.11328125,,1.0,0.0,11.171875,12.0,0.5365706323646009,-0.009490966796875,134.0625,137280.0,1.0625,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.109375,0.140625,-0.109375,1.0,0.66015625,0.0,0.0
EASY_SINGLE,D256_F3_M5_SD0,global,full,,0.0,256,3,5,0,0.0,5,64,1.0,0.0,0.0,0.0,1.0,0.9433739770288436,1.0,1.0,0.0,0.0,0.056626022971156334,,,0.0,0.0,0.056626022971156334,1.0,1.0,1.0,0.2,1.0,0.0,0.0,3.1875,3.0,0.9356282552083334,1.0,47.8125,12240.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,,,,
EASY_SINGLE,D256_F3_M5_SD0,global,full,,0.1,256,3,5,0,0.0,5,64,1.0,0.0,0.0,0.0,1.0,0.9433739770288436,1.0,1.0,0.0,0.0,0.056626022971156334,,,0.0,0.0,0.056626022971156334,1.0,1.0,1.0,0.2,1.0,0.0,0.0,3.203125,3.0,0.9357503255208334,1.0,48.046875,12300.0,0.234375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,,,,
EASY_SINGLE,D256_F3_M5_SD0,global,full,,0.25,256,3,5,0,0.0,5,64,1.0,0.0,0.0,0.0,1.0,0.9433739770288436,1.0,1.0,0.0,0.0,0.056626022971156334,,,0.0,0.0,0.056626022971156334,1.0,1.0,1.0,0.2,1.0,0.0,0.0,3.25,3.0,0.9359944661458334,1.0,48.75,12480.0,0.734375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,,,,
EASY_SINGLE,D256_F3_M5_SD0,oracle_l2_context,half,,0.0,256,3,5,0,0.0,3,64,0.5625,0.0,0.359375,0.078125,0.5625,0.4408599177828787,0.6770618293457267,0.671875,0.359375,0.2528823053221462,0.4817937636384916,0.0,1.0,0.078125,0.03383067809543547,0.1701975287864777,0.921875,0.5625,0.8333333333333334,0.2777777777777778,1.0,0.4375,0.0,4.9375,3.0,0.7621573591604829,0.5869140625,44.4375,11376.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.4375,0.359375,-0.4375,0.4375,0.16666666666666663,0.19791666666666674,0.296875
EASY_SINGLE,D256_F3_M5_SD0,oracle_l2_context,half,,0.1,256,3,5,0,0.0,3,64,0.484375,0.0,0.390625,0.125,0.484375,0.36633348565783896,0.6041860775600096,0.6041666666666666,0.390625,0.28055388546896454,0.5130830570559759,0.0,1.0,0.125,0.06472165392620802,0.2277478633021592,0.875,0.484375,0.7916666666666666,0.2638888888888889,1.0,0.515625,0.0,5.484375,3.0,0.7261741400385896,0.5087890625,49.359375,12636.0,0.234375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.515625,0.390625,-0.515625,0.515625,0.20833333333333337,0.16145833333333337,0.203125
EASY_SINGLE,D256_F3_M5_SD0,oracle_l2_context,half,,0.25,256,3,5,0,0.0,3,64,0.40625,0.0,0.40625,0.1875,0.40625,0.2945672443525889,0.528550134954503,0.5416666666666666,0.40625,0.2945672443525889,0.528550134954503,0.0,1.0,0.1875,0.11064534880922099,0.2997459155477517,0.8125,0.40625,0.7604166666666666,0.2534722222222222,1.0,0.59375,0.0,5.84375,4.0,0.7018587326941391,0.432373046875,52.59375,13464.0,0.734375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.59375,0.40625,-0.59375,0.59375,0.23958333333333337,0.14583333333333337,0.15625
EASY_SINGLE,D256_F3_M5_SD0,oracle_l2_context,quarter,,0.0,256,3,5,0,0.0,2,64,0.34375,0.0,0.515625,0.140625,0.34375,0.23922975035469027,0.46596588182379606,0.5364583333333334,0.515625,0.3958139224399903,0.6336665143421609,0.0,1.0,0.140625,0.07578487006414436,0.24616508394637426,0.859375,0.34375,0.7239583333333333,0.36197916666666663,1.0,0.65625,0.0,4.625,3.0,0.9850485033045212,0.370849609375,27.75,7104.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.65625,0.515625,-0.65625,0.65625,0.27604166666666674,0.37499999999999994,0.3125
EASY_SINGLE,D256_F3_M5_SD0,oracle_l2_context,quarter,,0.1,256,3,5,0,0.0,2,64,0.328125,0.0,0.546875,0.125,0.328125,0.2257039576708776,0.45001123772545737,0.5104166666666666,0.546875,0.4257338252067978,0.6627074851396563,0.0,1.0,0.125,0.06472165392620802,0.2277478633021592,0.875,0.328125,0.6875,0.34375,1.0,0.671875,0.0,4.421875,3.0,0.9799215501795212,0.3560791015625,26.53125,6792.0,0.234375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.671875,0.546875,-0.671875,0.671875,0.3125,0.328125,0.28125
EASY_SINGLE,D256_F3_M5_SD0,oracle_l2_context,quarter,,0.25,256,3,5,0,0.0,2,64,0.234375,0.0,0.609375,0.15625,0.234375,0.1474976721963502,0.35133490250707655,0.46875,0.609375,0.486916942944024,0.7194461145310355,0.0,1.0,0.15625,0.08714748876961673,0.26428290202305327,0.84375,0.234375,0.6354166666666666,0.3177083333333333,1.0,0.765625,0.0,4.703125,3.0,0.975201498096188,0.2637939453125,28.21875,7224.0,0.734375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.765625,0.609375,-0.765625,0.765625,0.36458333333333337,0.265625,0.171875
EASY_SINGLE,D256_F3_M5_SD0,oracle_truth_included,half,,0.0,256,3,5,0,0.0,3,64,1.0,0.0,0.0,0.0,1.0,0.9433739770288436,1.0,1.0,0.0,0.0,0.056626022971156334,,,0.0,0.0,0.056626022971156334,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,3.015625,3.0,0.9635823567708334,1.0,27.140625,6948.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,0.0,0.0,0.36458333333333337,0.734375
EASY_SINGLE,D256_F3_M5_SD0,oracle_truth_included,half,,0.1,256,3,5,0,0.0,3,64,1.0,0.0,0.0,0.0,1.0,0.9433739770288436,1.0,1.0,0.0,0.0,0.056626022971156334,,,0.0,0.0,0.056626022971156334,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,3.015625,3.0,0.9661051432291666,1.0,27.140625,6948.0,0.234375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,0.0,0.0,0.36979166666666674,0.71875
EASY_SINGLE,D256_F3_M5_SD0,oracle_truth_included,half,,0.25,256,3,5,0,0.0,3,64,1.0,0.0,0.0,0.0,1.0,0.9433739770288436,1.0,1.0,0.0,0.0,0.056626022971156334,,,0.0,0.0,0.056626022971156334,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,3.015625,3.0,0.9646402994791666,1.0,27.140625,6948.0,0.734375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,0.0,0.0,0.38541666666666674,0.75
EASY_SINGLE,D256_F3_M5_SD0,oracle_truth_included,quarter,,0.0,256,3,5,0,0.0,2,64,1.0,0.0,0.0,0.0,1.0,0.9433739770288436,1.0,1.0,0.0,0.0,0.056626022971156334,,,0.0,0.0,0.056626022971156334,1.0,1.0,1.0,0.5,1.0,0.0,0.0,3.0,3.0,0.9927164713541666,1.0,18.0,4608.0,0.0,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,0.0,0.0,0.6510416666666667,0.96875
EASY_SINGLE,D256_F3_M5_SD0,oracle_truth_included,quarter,,0.1,256,3,5,0,0.0,2,64,1.0,0.0,0.0,0.0,1.0,0.9433739770288436,1.0,1.0,0.0,0.0,0.056626022971156334,,,0.0,0.0,0.056626022971156334,1.0,1.0,1.0,0.5,1.0,0.0,0.0,3.0,3.0,0.9932047526041666,1.0,18.0,4608.0,0.234375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,0.0,0.0,0.640625,0.953125
EASY_SINGLE,D256_F3_M5_SD0,oracle_truth_included,quarter,,0.25,256,3,5,0,0.0,2,64,1.0,0.0,0.0,0.0,1.0,0.9433739770288436,1.0,1.0,0.0,0.0,0.056626022971156334,,,0.0,0.0,0.056626022971156334,1.0,1.0,1.0,0.5,1.0,0.0,0.0,3.0,3.0,0.9922688802083334,1.0,18.0,4608.0,0.734375,,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,0.0,0.0,0.0,0.0,0.0,0.6302083333333334,0.9375
EASY_SINGLE,D256_F3_M5_SD0,predicted_l2_context,half,0.7,0.0,256,3,5,0,0.0,3,64,0.4375,0.0,0.453125,0.109375,0.4375,0.3229381706542733,0.5591400822171212,0.59375,0.453125,0.33729251486034373,0.5742661747932022,0.0,1.0,0.109375,0.054000447526830544,0.20898863291938535,0.890625,0.4375,0.7708333333333333,0.2569444444444444,1.0,0.5625,0.0,5.515625,3.0,0.7096302146092057,0.4713134765625,49.640625,12708.0,0.0,0.703125,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.5625,0.453125,-0.5625,0.5625,0.22916666666666674,0.13541666666666663,0.171875
EASY_SINGLE,D256_F3_M5_SD0,predicted_l2_context,half,0.7,0.1,256,3,5,0,0.0,3,64,0.390625,0.0,0.453125,0.15625,0.390625,0.28055388546896454,0.5130830570559759,0.5520833333333334,0.453125,0.33729251486034373,0.5742661747932022,0.0,1.0,0.15625,0.08714748876961673,0.26428290202305327,0.84375,0.390625,0.7395833333333333,0.24652777777777776,1.0,0.609375,0.0,5.984375,4.0,0.6882300299281875,0.421142578125,53.859375,13788.0,0.234375,0.703125,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.609375,0.453125,-0.609375,0.609375,0.26041666666666674,0.109375,0.109375
EASY_SINGLE,D256_F3_M5_SD0,predicted_l2_context,half,0.7,0.25,256,3,5,0,0.0,3,64,0.3125,0.0,0.484375,0.203125,0.3125,0.21230909502265743,0.43392566359152623,0.4895833333333333,0.484375,0.36633348565783896,0.6041860775600096,0.0,1.0,0.203125,0.12273302562695813,0.3171386755121659,0.796875,0.3125,0.7135416666666666,0.2378472222222222,1.0,0.6875,0.0,6.4375,5.0,0.6623511236781875,0.3436279296875,57.9375,14832.0,0.734375,0.703125,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.6875,0.484375,-0.6875,0.6875,0.28645833333333337,0.09895833333333337,0.0625
EASY_SINGLE,D256_F3_M5_SD0,predicted_l2_context,half,0.9,0.0,256,3,5,0,0.0,3,64,0.515625,0.0,0.390625,0.09375,0.515625,0.3958139224399903,0.6336665143421609,0.6510416666666666,0.390625,0.28055388546896454,0.5130830570559759,0.0,1.0,0.09375,0.04367765783128784,0.1898309858327767,0.90625,0.515625,0.8125,0.2708333333333333,1.0,0.484375,0.0,5.171875,3.0,0.7447419945771495,0.5440673828125,46.546875,11916.0,0.0,0.90625,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.484375,0.390625,-0.484375,0.484375,0.1875,0.17708333333333337,0.25
EASY_SINGLE,D256_F3_M5_SD0,predicted_l2_context,half,0.9,0.1,256,3,5,0,0.0,3,64,0.4375,0.0,0.421875,0.140625,0.4375,0.3229381706542733,0.5591400822171212,0.5833333333333334,0.421875,0.3086959366145158,0.5439018794747275,0.0,1.0,0.140625,0.07578487006414436,0.24616508394637426,0.859375,0.4375,0.7708333333333333,0.2569444444444444,1.0,0.5625,0.0,5.71875,3.0,0.7087587754552563,0.4659423828125,51.46875,13176.0,0.234375,0.90625,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.5625,0.421875,-0.5625,0.5625,0.22916666666666674,0.140625,0.15625
EASY_SINGLE,D256_F3_M5_SD0,predicted_l2_context,half,0.9,0.25,256,3,5,0,0.0,3,64,0.359375,0.0,0.4375,0.203125,0.359375,0.2528823053221462,0.4817937636384916,0.5208333333333334,0.4375,0.3229381706542733,0.5591400822171212,0.0,1.0,0.203125,0.12273302562695813,0.3171386755121659,0.796875,0.359375,0.7395833333333333,0.24652777777777776,1.0,0.640625,0.0,6.078125,4.5,0.6844433681108057,0.3895263671875,54.703125,14004.0,0.734375,0.90625,level1-baseline-v3,cosine,22260614,3.14.5,2.12.0+cpu,5.8.4,Windows-11-10.0.26100-SP0,-0.640625,0.4375,-0.640625,0.640625,0.26041666666666674,0.125,0.109375
