schema_version,strategy_id,cost_mode,subset,trials,accepted_exact_coverage,coverage,conditional_risk,silent_wrong_rate,median_latency_sec,p95_latency_sec,p99_latency_sec,median_cold_latency_sec,mean_methods_invoked,mean_persistent_bytes,mean_transient_bytes,mean_materialization_time_sec
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.09111705009127036,0.18722714507021002,0.30744621693273066,0.10457695001969114,1.4375,763344,12660,0.008335451570019359
oracle-portfolio-v0.1,CASCADE:MAP_D1024_ROBUST->BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.28332709975074977,0.5282866350375115,0.6269734320265706,0.3119780999259092,2,1674432,13104,0.030567387491828413
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.02688990003662184,1,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.03716815001098439,1,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.013212850084528327,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.02341949997935444,1,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.035236099967733026,1,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.14234544994542375,1,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.03827139997156337,1,806436,12681,0.013795396094792522
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.0502768000587821,1,993168,12772,0.01664245677481328
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.018488800094928592,1,246240,12408,0.005254214054730255
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.032768999924883246,1,541728,12552,0.010520531248403131
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.04734554997412488,1,763344,12660,0.014767848444535048
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.16657399997347966,1,1674432,13104,0.024638990631501656
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.02688990003662184,1,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.03716815001098439,1,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.013212850084528327,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.02341949997935444,1,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.035236099967733026,1,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.14234544994542375,1,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.03827139997156337,1,806436,12681,0.013795396094792522
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.0502768000587821,1,993168,12772,0.01664245677481328
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.018488800094928592,1,246240,12408,0.005254214054730255
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.032768999924883246,1,541728,12552,0.010520531248403131
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.04734554997412488,1,763344,12660,0.014767848444535048
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D512_FAST->MAP_D1024_ROBUST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.16657399997347966,1,1674432,13104,0.024638990631501656
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.02688990003662184,1,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.03716815001098439,1,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.013212850084528327,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.02341949997935444,1,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.035236099967733026,1,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.14234544994542375,1,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.03827139997156337,1,806436,12681,0.013795396094792522
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.0502768000587821,1,993168,12772,0.01664245677481328
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.018488800094928592,1,246240,12408,0.005254214054730255
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.032768999924883246,1,541728,12552,0.010520531248403131
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.04734554997412488,1,763344,12660,0.014767848444535048
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D512_FAST->MAP_D1024_ROBUST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.16657399997347966,1,1674432,13104,0.024638990631501656
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.02688990003662184,1,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.03716815001098439,1,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.013212850084528327,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.02341949997935444,1,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.035236099967733026,1,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.14234544994542375,1,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.03827139997156337,1,806436,12681,0.013795396094792522
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.0502768000587821,1,993168,12772,0.01664245677481328
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.018488800094928592,1,246240,12408,0.005254214054730255
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.032768999924883246,1,541728,12552,0.010520531248403131
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.04734554997412488,1,763344,12660,0.014767848444535048
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_FAST->MAP_D1024_ROBUST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.16657399997347966,1,1674432,13104,0.024638990631501656
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.02688990003662184,1,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.03716815001098439,1,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.013212850084528327,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.02341949997935444,1,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.035236099967733026,1,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.14234544994542375,1,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.03827139997156337,1,806436,12681,0.013795396094792522
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.0502768000587821,1,993168,12772,0.01664245677481328
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.018488800094928592,1,246240,12408,0.005254214054730255
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.032768999924883246,1,541728,12552,0.010520531248403131
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.04734554997412488,1,763344,12660,0.014767848444535048
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D512_FAST->MAP_D1024_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.16657399997347966,1,1674432,13104,0.024638990631501656
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.02688990003662184,1,806436,12681,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.03716815001098439,1,993168,12772,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.013212850084528327,1,246240,12408,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.02341949997935444,1,541728,12552,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.035236099967733026,1,763344,12660,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,PREMATERIALIZED_ALL_VIEWS,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.14234544994542375,1,1674432,13104,0.0
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_ALL,256,1.0,1.0,0.0,0.0,0.02688990003662184,0.2463930000376422,0.41960535004618515,0.03827139997156337,1,806436,12681,0.013795396094792522
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,FINAL_NON_EASY,192,1.0,1.0,0.0,0.0,0.03716815001098439,0.3120532050204926,0.450110868094489,0.0502768000587821,1,993168,12772,0.01664245677481328
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_easy_anchor,64,1.0,1.0,0.0,0.0,0.013212850084528327,0.01859634002903476,0.061423314022831445,0.018488800094928592,1,246240,12408,0.005254214054730255
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_1,64,1.0,1.0,0.0,0.0,0.02341949997935444,0.038406829989980906,0.05529815494082864,0.032768999924883246,1,541728,12552,0.010520531248403131
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_boundary_2,64,1.0,1.0,0.0,0.0,0.035236099967733026,0.09603107490693218,0.1738031959475483,0.04734554997412488,1,763344,12660,0.014767848444535048
oracle-portfolio-v0.1,CASCADE:BCF_NATIVE->MAP_D1024_ROBUST->MAP_D1024_FAST->MAP_D512_FAST,LAZY_FALLBACK_VIEW,u1_separation_anchor,64,1.0,1.0,0.0,0.0,0.14234544994542375,0.3913817700115031,0.4807240850280503,0.16657399997347966,1,1674432,13104,0.024638990631501656
